index,OrderID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
5376,CA-2017-134152,1.49584E+12,1496188800000.00,Standard Class,RP-19855,OFF-AR-10004062,31.44,3,0,7.86
5377,CA-2014-125542,1.41774E+12,1417910400000.00,First Class,NB-18655,OFF-EN-10000056,348.488,7,0.2,117.6147
5378,CA-2014-125542,1.41774E+12,1417910400000.00,First Class,NB-18655,OFF-ST-10001469,172.736,4,0.2,-30.2288
5379,CA-2016-136021,1.47113E+12,1471478400000.00,Standard Class,JM-15580,OFF-PA-10000551,15.54,3,0,7.6146
5380,CA-2016-136021,1.47113E+12,1471478400000.00,Standard Class,JM-15580,TEC-MA-10000423,105.552,6,0.2,35.6238
5381,CA-2016-149195,1.47303E+12,1473206400000.00,Second Class,DM-13525,OFF-PA-10001870,25.92,5,0.2,9.072
5382,CA-2016-149195,1.47303E+12,1473206400000.00,Second Class,DM-13525,OFF-FA-10001843,15.808,8,0.2,5.3352
5383,CA-2016-149195,1.47303E+12,1473206400000.00,Second Class,DM-13525,OFF-PA-10002036,10.368,2,0.2,3.7584
5384,CA-2017-161410,1.49844E+12,1499040000000.00,Standard Class,CC-12220,TEC-PH-10001760,358.2,3,0.4,41.79
5385,CA-2017-161410,1.49844E+12,1499040000000.00,Standard Class,CC-12220,TEC-PH-10000673,545.916,14,0.4,72.7888
5386,CA-2017-152786,1.48928E+12,1489708800000.00,Standard Class,GA-14725,OFF-BI-10000829,40.41,9,0,18.5886
5387,CA-2017-164707,1.48738E+12,1487635200000.00,Second Class,CV-12805,TEC-PH-10001924,167.976,3,0.2,10.4985
5388,CA-2017-164707,1.48738E+12,1487635200000.00,Second Class,CV-12805,TEC-AC-10004864,109.53,3,0,47.0979
5389,CA-2017-164707,1.48738E+12,1487635200000.00,Second Class,CV-12805,OFF-LA-10004345,9.82,2,0,4.8118
5390,CA-2017-163874,1.51027E+12,1510444800000.00,Second Class,NC-18535,OFF-BI-10000088,26.352,3,0.2,9.5526
5391,US-2014-123183,1.41636E+12,1416873600000.00,Standard Class,GR-14560,OFF-LA-10002787,22.5,6,0,10.8
5392,US-2014-123183,1.41636E+12,1416873600000.00,Standard Class,GR-14560,OFF-LA-10001569,9.96,2,0,4.5816
5393,US-2014-123183,1.41636E+12,1416873600000.00,Standard Class,GR-14560,OFF-BI-10002429,213.08,7,0,102.2784
5394,US-2014-123183,1.41636E+12,1416873600000.00,Standard Class,GR-14560,FUR-BO-10000362,1025.88,6,0,235.9524
5395,CA-2014-104829,1.41627E+12,1416528000000.00,Second Class,JG-15805,OFF-PA-10003016,21.98,7,0,9.891
5396,US-2016-147340,1.47468E+12,1474675200000.00,Same Day,EB-13750,FUR-FU-10002501,63.2,5,0,23.384
5397,CA-2016-145492,1.4796E+12,1480204800000.00,Standard Class,MC-17605,OFF-AP-10003622,39,12,0,11.31
5398,CA-2016-163202,1.47493E+12,1475366400000.00,Standard Class,BM-11650,OFF-BI-10002764,2.907,3,0.7,-2.0349
5399,CA-2016-117681,1.46016E+12,1460592000000.00,Standard Class,HF-14995,FUR-BO-10001798,556.665,5,0.15,6.549
5400,CA-2017-132262,1.50595E+12,1506124800000.00,First Class,ML-18265,TEC-AC-10000158,71.98,2,0,15.1158
5401,CA-2017-132262,1.50595E+12,1506124800000.00,First Class,ML-18265,TEC-AC-10000303,79.98,2,0,26.3934
5402,CA-2017-123043,1.50353E+12,1503964800000.00,Standard Class,AH-10195,OFF-BI-10003910,24.672,4,0.2,7.71
5403,CA-2017-123043,1.50353E+12,1503964800000.00,Standard Class,AH-10195,OFF-BI-10000138,3.744,1,0.2,1.3104
5404,US-2016-143280,1.4561E+12,1456444800000.00,Standard Class,TZ-21580,TEC-PH-10002398,445.96,5,0.2,55.745
5405,US-2016-143280,1.4561E+12,1456444800000.00,Standard Class,TZ-21580,TEC-AC-10003399,36.24,1,0,15.2208
5406,US-2016-143280,1.4561E+12,1456444800000.00,Standard Class,TZ-21580,OFF-FA-10000992,10.65,3,0,5.0055
5407,CA-2017-108854,1.51269E+12,1513209600000.00,Standard Class,DM-13345,OFF-PA-10003022,87.92,4,0,40.4432
5408,CA-2017-108854,1.51269E+12,1513209600000.00,Standard Class,DM-13345,OFF-BI-10002854,22.424,1,0.2,8.409
5409,CA-2017-108854,1.51269E+12,1513209600000.00,Standard Class,DM-13345,OFF-BI-10001670,90.48,3,0.2,33.93
5410,CA-2017-108854,1.51269E+12,1513209600000.00,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0,11.1176
5411,CA-2017-166856,1.50569E+12,1506038400000.00,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.528
5412,CA-2017-166856,1.50569E+12,1506038400000.00,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0,8.1072
5413,CA-2016-153157,1.47355E+12,1473811200000.00,First Class,TB-21625,TEC-PH-10003171,224.75,5,0,62.93
5414,US-2017-125647,1.50612E+12,1506556800000.00,Standard Class,LC-16870,OFF-AP-10000390,73.176,6,0.8,-197.5752
5415,US-2017-125647,1.50612E+12,1506556800000.00,Standard Class,LC-16870,OFF-PA-10004888,20.736,4,0.2,7.2576
5416,US-2017-125647,1.50612E+12,1506556800000.00,Standard Class,LC-16870,TEC-PH-10004188,39.984,2,0.2,-8.9964
5417,CA-2014-132542,1.41255E+12,1412726400000.00,Second Class,AM-10360,OFF-BI-10004099,15.36,2,0,7.68
5418,CA-2015-110877,1.44556E+12,1445817600000.00,First Class,JE-15715,OFF-PA-10004621,36.288,7,0.2,12.7008
5419,CA-2015-110877,1.44556E+12,1445817600000.00,First Class,JE-15715,TEC-PH-10002103,150.384,2,0.2,15.0384
5420,US-2016-151827,1.45938E+12,1459555200000.00,Second Class,CS-11950,TEC-PH-10002789,280.782,3,0.4,-60.8361
5421,US-2016-151827,1.45938E+12,1459555200000.00,Second Class,CS-11950,TEC-AC-10003289,31.984,2,0.2,1.1994
5422,US-2016-163258,1.48297E+12,1483315200000.00,Standard Class,PF-19225,OFF-BI-10000138,11.232,3,0.2,3.9312
5423,CA-2017-103009,1.50967E+12,1509840000000.00,Second Class,PJ-18835,OFF-PA-10001215,26.4,5,0,11.88
5424,US-2017-120649,1.48487E+12,1485388800000.00,Standard Class,JF-15490,OFF-AR-10001545,3.52,2,0,1.0208
5425,CA-2016-153598,1.48072E+12,1480982400000.00,First Class,NM-18520,TEC-AC-10003870,1649.95,5,0,659.98
5426,CA-2016-153598,1.48072E+12,1480982400000.00,First Class,NM-18520,FUR-FU-10001085,111.9,6,0,51.474
5427,US-2016-108497,1.46586E+12,1465862400000.00,Same Day,MH-17290,FUR-BO-10004218,599.165,5,0.15,35.245
5428,CA-2016-113096,1.47277E+12,1472947200000.00,First Class,SZ-20035,OFF-ST-10003455,46.53,3,0,12.0978
5429,CA-2014-136861,1.40988E+12,1410048000000.00,First Class,PR-18880,FUR-FU-10001967,31.984,2,0.2,1.999
5430,CA-2017-117422,1.50854E+12,1508889600000.00,Standard Class,FC-14245,OFF-AP-10000938,161.568,2,0.2,16.1568
5431,CA-2017-117422,1.50854E+12,1508889600000.00,Standard Class,FC-14245,OFF-PA-10002195,4.064,1,0.2,1.3716
5432,CA-2017-117422,1.50854E+12,1508889600000.00,Standard Class,FC-14245,OFF-BI-10002799,6.216,4,0.7,-4.9728
5433,CA-2017-129707,1.49308E+12,1493424000000.00,Standard Class,LH-16750,OFF-AR-10000246,8.896,4,0.2,0.6672
5434,CA-2015-160171,1.44521E+12,1445644800000.00,Standard Class,RM-19675,OFF-AP-10000275,1640.7,5,0,459.396
5435,CA-2015-160171,1.44521E+12,1445644800000.00,Standard Class,RM-19675,TEC-AC-10000892,270,3,0,97.2
5436,CA-2014-103317,1.40452E+12,1404777600000.00,First Class,DM-13525,FUR-FU-10001591,19.52,2,0.2,5.368
5437,CA-2014-103317,1.40452E+12,1404777600000.00,First Class,DM-13525,OFF-BI-10001787,9.81,5,0.7,-6.867
5438,CA-2014-103317,1.40452E+12,1404777600000.00,First Class,DM-13525,FUR-FU-10003192,213.216,3,0.2,15.9912
5439,CA-2016-167115,1.45973E+12,1460160000000.00,Standard Class,EH-14185,OFF-BI-10004600,588.784,2,0.2,183.995
5440,US-2017-153633,1.51053E+12,1510963200000.00,Second Class,TC-21295,OFF-AR-10002335,2.064,1,0.2,0.1548
5441,CA-2017-155929,1.50492E+12,1505260800000.00,Standard Class,AI-10855,OFF-PA-10000859,6.368,2,0.2,2.388
5442,CA-2015-148712,1.42923E+12,1429747200000.00,Standard Class,JM-15535,TEC-AC-10003198,99.6,1,0,36.852
5443,CA-2015-148712,1.42923E+12,1429747200000.00,Standard Class,JM-15535,OFF-BI-10001900,62.296,13,0.2,21.0249
5444,CA-2015-148712,1.42923E+12,1429747200000.00,Standard Class,JM-15535,OFF-AR-10000614,10.71,3,0,2.7846
5445,CA-2016-128307,1.4694E+12,1469750400000.00,Standard Class,BE-11335,OFF-EN-10003040,20.936,1,0.2,7.0659
5446,US-2016-127425,1.47217E+12,1472601600000.00,Standard Class,DR-12880,TEC-PH-10003442,33,6,0,8.25
5447,US-2016-127425,1.47217E+12,1472601600000.00,Standard Class,DR-12880,TEC-AC-10002800,249.95,5,0,87.4825
5448,US-2014-119081,1.41048E+12,1411084800000.00,Standard Class,TA-21385,OFF-SU-10000157,357.93,3,0,7.1586
5449,US-2014-119081,1.41048E+12,1411084800000.00,Standard Class,TA-21385,TEC-AC-10001542,57.4,5,0,10.906
5450,US-2014-119081,1.41048E+12,1411084800000.00,Standard Class,TA-21385,OFF-BI-10004519,331.96,2,0,149.382
5451,US-2014-119081,1.41048E+12,1411084800000.00,Standard Class,TA-21385,FUR-FU-10003464,40.56,2,0,12.9792
5452,CA-2016-140613,1.46915E+12,1469750400000.00,Standard Class,KN-16705,OFF-SU-10004261,86.2,5,0,24.998
5453,US-2017-108700,1.49515E+12,1495497600000.00,Standard Class,PJ-18835,OFF-PA-10004733,38.016,6,0.2,13.7808
5454,CA-2017-160962,1.49334E+12,1493683200000.00,Standard Class,MC-17605,OFF-ST-10001325,8.384,1,0.2,0.7336
5455,CA-2017-160962,1.49334E+12,1493683200000.00,Standard Class,MC-17605,OFF-AR-10003056,6.848,2,0.2,0.7704
5456,CA-2017-130631,1.51451E+12,1514851200000.00,Standard Class,BS-11755,OFF-FA-10000089,19.6,5,0,9.604
5457,CA-2017-130631,1.51451E+12,1514851200000.00,Standard Class,BS-11755,FUR-FU-10004093,68.46,2,0,20.538
5458,CA-2017-116680,1.50448E+12,1504656000000.00,Second Class,PK-19075,OFF-BI-10004022,13.344,6,0.2,4.3368
5459,CA-2017-116680,1.50448E+12,1504656000000.00,Second Class,PK-19075,FUR-TA-10001771,1478.272,8,0.2,92.392
5460,US-2014-107405,1.39536E+12,1395705600000.00,Standard Class,TS-21205,OFF-ST-10002301,16.272,1,0.2,-3.8646
5461,CA-2017-101574,1.50656E+12,1507075200000.00,Standard Class,BD-11725,FUR-FU-10001706,9.24,3,0,4.4352
5462,CA-2014-146591,1.39009E+12,1390176000000.00,First Class,TS-21340,OFF-BI-10003676,32.34,10,0.7,-23.716
5463,CA-2014-146591,1.39009E+12,1390176000000.00,First Class,TS-21340,OFF-PA-10000659,56.064,4,0.2,19.6224
5464,CA-2014-146591,1.39009E+12,1390176000000.00,First Class,TS-21340,OFF-EN-10002504,108.72,5,0.2,36.693
5465,CA-2014-146591,1.39009E+12,1390176000000.00,First Class,TS-21340,FUR-BO-10001972,181.47,5,0.7,-320.597
5466,CA-2014-107706,1.39234E+12,1392768000000.00,Second Class,ST-20530,OFF-PA-10000466,16.176,3,0.2,6.066
5467,CA-2016-122448,1.46543E+12,1465862400000.00,Standard Class,DB-13210,FUR-CH-10002774,122.352,3,0.2,13.7646
5468,CA-2014-132451,1.41169E+12,1411776000000.00,First Class,KF-16285,FUR-CH-10000454,585.552,3,0.2,73.194
5469,CA-2014-132451,1.41169E+12,1411776000000.00,First Class,KF-16285,OFF-PA-10004888,19.44,3,0,9.3312
5470,CA-2016-158547,1.46457E+12,1464998400000.00,Standard Class,JM-16195,OFF-AP-10003842,123.92,5,0.2,9.294
5471,CA-2017-116946,1.51364E+12,1513987200000.00,Standard Class,TS-21505,FUR-FU-10000320,13.36,5,0.2,4.008
5472,CA-2017-116946,1.51364E+12,1513987200000.00,Standard Class,TS-21505,OFF-ST-10002554,78.256,2,0.2,-17.6076
5473,CA-2017-116946,1.51364E+12,1513987200000.00,Standard Class,TS-21505,FUR-BO-10000468,102.018,7,0.7,-183.6324
5474,CA-2017-121741,1.51425E+12,1514246400000.00,Same Day,YC-21895,OFF-ST-10004459,750.68,2,0,37.534
5475,CA-2017-169691,1.49748E+12,1497744000000.00,First Class,Dp-13240,OFF-LA-10002312,44.4,3,0,22.2
5476,CA-2017-169691,1.49748E+12,1497744000000.00,First Class,Dp-13240,OFF-ST-10001291,84.55,5,0,22.8285
5477,CA-2017-169691,1.49748E+12,1497744000000.00,First Class,Dp-13240,OFF-PA-10003022,17.94,3,0,8.7906
5478,CA-2016-121356,1.4796E+12,1479945600000.00,Standard Class,SJ-20500,OFF-BI-10002133,128.4,3,0,62.916
5479,CA-2014-101770,1.39622E+12,1396569600000.00,Standard Class,KB-16240,OFF-BI-10001097,1.869,1,0.7,-1.3083
5480,CA-2017-105487,1.50742E+12,1507939200000.00,Standard Class,CS-12250,TEC-PH-10001336,103.192,1,0.2,11.6091
5481,CA-2017-105487,1.50742E+12,1507939200000.00,Standard Class,CS-12250,TEC-AC-10002305,36,2,0,6.48
5482,CA-2017-105487,1.50742E+12,1507939200000.00,Standard Class,CS-12250,TEC-AC-10003610,239.96,4,0,115.1808
5483,CA-2017-105487,1.50742E+12,1507939200000.00,Standard Class,CS-12250,OFF-ST-10002301,40.68,2,0,0.4068
5484,CA-2017-148999,1.48573E+12,1486166400000.00,Standard Class,EB-13870,FUR-CH-10002044,419.136,4,0.2,-68.1096
5485,CA-2014-107573,1.41834E+12,1418774400000.00,Standard Class,PB-19150,OFF-EN-10001099,23.472,3,0.2,7.6284
5486,CA-2015-156608,1.44564E+12,1446076800000.00,Standard Class,MT-18070,OFF-BI-10004140,3.592,4,0.8,-6.286
5487,CA-2017-134495,1.491E+12,1491264000000.00,Second Class,BF-11020,TEC-PH-10004897,23.976,3,0.2,-5.6943
5488,CA-2017-134495,1.491E+12,1491264000000.00,Second Class,BF-11020,OFF-LA-10000262,6.264,3,0.2,2.0358
5489,CA-2017-134495,1.491E+12,1491264000000.00,Second Class,BF-11020,OFF-AP-10002222,20.808,3,0.2,1.8207
5490,CA-2017-134495,1.491E+12,1491264000000.00,Second Class,BF-11020,FUR-CH-10003774,218.352,3,0.2,-19.1058
5491,CA-2017-164098,1.48539E+12,1485475200000.00,First Class,CG-12520,OFF-ST-10000615,18.16,2,0.2,1.816
5492,CA-2014-105249,1.41713E+12,1417132800000.00,Same Day,DH-13675,OFF-SU-10001225,7.36,2,0,0.1472
5493,CA-2014-105249,1.41713E+12,1417132800000.00,Same Day,DH-13675,OFF-LA-10002043,41.4,4,0,19.872
5494,CA-2014-105249,1.41713E+12,1417132800000.00,Same Day,DH-13675,FUR-BO-10000330,411.332,4,0.15,-4.8392
5495,CA-2015-113523,1.44132E+12,1441670400000.00,Standard Class,SC-20440,OFF-BI-10001249,7.656,4,0.7,-6.1248
5496,CA-2017-117821,1.49723E+12,1497571200000.00,Standard Class,HG-15025,TEC-AC-10004469,63.92,2,0.2,19.176
5497,CA-2017-164378,1.50008E+12,1500336000000.00,Second Class,MM-18055,OFF-AR-10001177,6.56,2,0,1.9024
5498,CA-2017-164378,1.50008E+12,1500336000000.00,Second Class,MM-18055,OFF-LA-10000634,7.83,3,0,3.6018
5499,CA-2017-164378,1.50008E+12,1500336000000.00,Second Class,MM-18055,TEC-AC-10004708,41.9,2,0,8.799
5500,CA-2017-164378,1.50008E+12,1500336000000.00,Second Class,MM-18055,FUR-CH-10002084,664.146,6,0.1,88.5528
5501,CA-2017-164378,1.50008E+12,1500336000000.00,Second Class,MM-18055,OFF-PA-10004519,8.96,2,0,4.3904
5502,CA-2017-127782,1.50958E+12,1509926400000.00,Standard Class,TH-21115,FUR-FU-10001847,3.312,1,0.2,0.6624
5503,CA-2017-127782,1.50958E+12,1509926400000.00,Standard Class,TH-21115,OFF-AP-10001962,20.136,3,0.2,1.2585
5504,CA-2017-127782,1.50958E+12,1509926400000.00,Standard Class,TH-21115,OFF-EN-10003845,8.856,3,0.2,2.8782
5505,CA-2017-127782,1.50958E+12,1509926400000.00,Standard Class,TH-21115,TEC-PH-10001817,859.2,4,0.4,-186.16
5506,US-2016-162026,1.47588E+12,1475884800000.00,Same Day,JE-15745,OFF-PA-10000167,61.96,2,0,27.882
5507,CA-2016-150000,1.46007E+12,1460592000000.00,Standard Class,PG-18820,OFF-EN-10002973,17.92,4,0,8.6016
5508,CA-2015-168529,1.44426E+12,1444608000000.00,Standard Class,MB-17305,FUR-FU-10001588,145.9,5,0,62.737
5509,US-2017-152569,1.49481E+12,1495238400000.00,Standard Class,JD-16015,OFF-PA-10001736,56.704,2,0.2,19.1376
5510,US-2017-152569,1.49481E+12,1495238400000.00,Standard Class,JD-16015,TEC-PH-10002185,11.12,2,0.2,3.475
5511,US-2014-137680,1.3932E+12,1393718400000.00,Standard Class,JH-15430,OFF-PA-10000174,32.896,4,0.2,11.1024
5512,US-2014-137680,1.3932E+12,1393718400000.00,Standard Class,JH-15430,OFF-PA-10000069,22.776,3,0.2,7.6869
5513,CA-2015-103177,1.43294E+12,1433116800000.00,First Class,EN-13780,TEC-PH-10001795,239.97,3,0,2.3997
5514,CA-2015-103177,1.43294E+12,1433116800000.00,First Class,EN-13780,OFF-AP-10004540,160.32,2,0,44.8896
5515,CA-2015-103177,1.43294E+12,1433116800000.00,First Class,EN-13780,TEC-PH-10001527,128.85,3,0,3.8655
5516,US-2016-138408,1.47943E+12,1479686400000.00,Second Class,KC-16255,TEC-AC-10003870,1319.96,4,0,527.984
5517,CA-2017-117667,1.51235E+12,1512777600000.00,Standard Class,MS-17980,FUR-CH-10004540,239.96,10,0.3,-10.284
5518,CA-2017-117667,1.51235E+12,1512777600000.00,Standard Class,MS-17980,FUR-FU-10004093,54.768,2,0.2,6.846
5519,CA-2017-117667,1.51235E+12,1512777600000.00,Standard Class,MS-17980,OFF-AR-10000716,13.392,3,0.2,3.1806
5520,CA-2017-117667,1.51235E+12,1512777600000.00,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.671
5521,CA-2017-117667,1.51235E+12,1512777600000.00,Standard Class,MS-17980,TEC-AC-10000580,255.968,4,0.2,-28.7964
5522,CA-2016-110982,1.46508E+12,1465257600000.00,First Class,CK-12205,OFF-BI-10000829,21.552,6,0.2,7.0044
5523,CA-2016-110982,1.46508E+12,1465257600000.00,First Class,CK-12205,OFF-AP-10004859,58.24,4,0,15.7248
5524,CA-2016-147123,1.48133E+12,1481500800000.00,First Class,SJ-20125,OFF-PA-10000575,80.28,12,0,36.9288
5525,CA-2017-154501,1.49351E+12,1493942400000.00,Standard Class,EA-14035,OFF-AR-10002804,9.78,2,0,4.0098
5526,CA-2017-166933,1.49299E+12,1493337600000.00,Standard Class,MG-17890,OFF-FA-10002676,1.81,1,0,0.6516
5527,CA-2015-142055,1.43104E+12,1431216000000.00,First Class,AB-10255,OFF-PA-10003465,37.94,2,0,18.2112
5528,CA-2015-137106,1.42776E+12,1428105600000.00,Standard Class,SC-20260,TEC-PH-10000011,79.96,5,0.2,27.986
5529,CA-2017-136609,1.50198E+12,1502409600000.00,Standard Class,TB-21355,OFF-PA-10004381,115.296,3,0.2,40.3536
5530,CA-2017-160885,1.51217E+12,1512518400000.00,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.988
5531,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,TEC-AC-10001109,179.94,6,0,75.5748
5532,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,TEC-AC-10003038,26.85,3,0,5.1015
5533,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,TEC-AC-10003174,323.37,3,0,129.348
5534,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,OFF-PA-10000157,59.94,3,0,28.1718
5535,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,OFF-BI-10001721,64.14,3,0,30.7872
5536,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,OFF-BI-10000591,11.67,3,0,5.6016
5537,US-2016-167472,1.46517E+12,1465257600000.00,First Class,CK-12595,OFF-PA-10001534,12.96,2,0,6.2208
5538,CA-2015-120551,1.42888E+12,1429488000000.00,Standard Class,SS-20590,OFF-BI-10002071,17.43,3,0,8.0178
5539,US-2017-150595,1.49541E+12,1495756800000.00,Standard Class,LE-16810,FUR-CH-10000513,181.986,2,0.3,-54.5958
5540,US-2017-150595,1.49541E+12,1495756800000.00,Standard Class,LE-16810,OFF-BI-10003274,1.592,2,0.8,-2.6268
5541,US-2017-150595,1.49541E+12,1495756800000.00,Standard Class,LE-16810,OFF-SU-10000381,22.344,3,0.2,2.5137
5542,CA-2016-134936,1.48211E+12,1482624000000.00,Standard Class,ES-14080,FUR-TA-10001086,455.97,6,0.5,-218.8656
5543,CA-2016-134936,1.48211E+12,1482624000000.00,Standard Class,ES-14080,OFF-BI-10000174,10.44,6,0.7,-7.656
5544,CA-2016-134936,1.48211E+12,1482624000000.00,Standard Class,ES-14080,OFF-BI-10002103,5.214,2,0.7,-4.1712
5545,CA-2017-102967,1.50604E+12,1506384000000.00,Standard Class,MG-17890,OFF-ST-10001590,67.4,5,0,17.524
5546,CA-2017-151008,1.50474E+12,1504828800000.00,First Class,JM-16195,FUR-FU-10002396,25.16,2,0,10.5672
5547,CA-2017-151008,1.50474E+12,1504828800000.00,First Class,JM-16195,TEC-PH-10002807,126.56,4,0.2,47.46
5548,CA-2014-159800,1.41713E+12,1417392000000.00,First Class,SG-20470,OFF-AP-10004859,43.68,3,0,11.7936
5549,CA-2014-159800,1.41713E+12,1417392000000.00,First Class,SG-20470,TEC-AC-10003447,139.93,7,0,34.9825
5550,US-2014-159618,1.41575E+12,1416096000000.00,Standard Class,DB-12970,OFF-AR-10003183,2.672,1,0.2,0.334
5551,US-2014-159618,1.41575E+12,1416096000000.00,Standard Class,DB-12970,OFF-SU-10000432,16.656,6,0.2,-3.123
5552,US-2014-159618,1.41575E+12,1416096000000.00,Standard Class,DB-12970,TEC-AC-10003832,79.512,3,0.2,20.8719
5553,US-2014-159618,1.41575E+12,1416096000000.00,Standard Class,DB-12970,OFF-PA-10004100,36.288,7,0.2,12.7008
5554,US-2014-159618,1.41575E+12,1416096000000.00,Standard Class,DB-12970,FUR-BO-10004467,67.9932,1,0.32,-12.9987
5555,CA-2017-116113,1.5069E+12,1507248000000.00,Second Class,JW-15220,FUR-FU-10002963,10.16,2,0,3.4544
5556,CA-2015-125066,1.45005E+12,1450396800000.00,Standard Class,KD-16495,FUR-FU-10003829,6.16,2,0,1.9712
5557,CA-2015-125066,1.45005E+12,1450396800000.00,Standard Class,KD-16495,OFF-AR-10003582,56.3,2,0,15.764
5558,US-2015-114741,1.44936E+12,1449705600000.00,Standard Class,IL-15100,OFF-PA-10000048,6.48,1,0,3.1104
5559,US-2015-114741,1.44936E+12,1449705600000.00,Standard Class,IL-15100,OFF-ST-10000078,1325.85,5,0,238.653
5560,US-2015-114741,1.44936E+12,1449705600000.00,Standard Class,IL-15100,OFF-LA-10004853,14.94,3,0,6.8724
5561,CA-2017-133263,1.49092E+12,1491091200000.00,Second Class,JE-15610,OFF-BI-10001153,34.54,1,0,17.27
5562,CA-2017-133263,1.49092E+12,1491091200000.00,Second Class,JE-15610,TEC-CO-10001449,2999.95,5,0,1439.976
5563,CA-2017-133263,1.49092E+12,1491091200000.00,Second Class,JE-15610,OFF-BI-10000474,64.12,4,0,30.7776
5564,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,OFF-AR-10000799,19.456,4,0.2,2.1888
5565,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994
5566,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,OFF-AR-10003338,29.76,5,0.2,1.86
5567,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,FUR-CH-10003606,89.768,1,0.3,-2.5648
5568,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,TEC-CO-10001449,959.984,2,0.2,335.9944
5569,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,OFF-PA-10001934,15.552,3,0.2,5.6376
5570,CA-2017-157966,1.48936E+12,1489363200000.00,Same Day,SU-20665,TEC-PH-10001527,34.36,1,0.2,-7.3015
5571,CA-2014-151162,1.41774E+12,1418083200000.00,Standard Class,EA-14035,OFF-PA-10001033,98.376,3,0.2,35.6613
5572,CA-2014-151162,1.41774E+12,1418083200000.00,Standard Class,EA-14035,OFF-BI-10003719,29.94,4,0.7,-23.952
5573,CA-2014-151162,1.41774E+12,1418083200000.00,Standard Class,EA-14035,OFF-PA-10003036,17.472,3,0.2,5.6784
5574,CA-2014-151162,1.41774E+12,1418083200000.00,Standard Class,EA-14035,TEC-PH-10001870,36.738,1,0.4,-9.1845
5575,CA-2014-151162,1.41774E+12,1418083200000.00,Standard Class,EA-14035,TEC-PH-10001809,179.94,2,0.4,-44.985
5576,CA-2016-136686,1.4815E+12,1481846400000.00,Standard Class,RF-19840,FUR-FU-10004864,383.64,6,0,122.7648
5577,CA-2016-136686,1.4815E+12,1481846400000.00,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,0,15.8256
5578,CA-2017-137498,1.50492E+12,1505347200000.00,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9024
5579,CA-2017-137498,1.50492E+12,1505347200000.00,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.245
5580,CA-2017-137498,1.50492E+12,1505347200000.00,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.8096
5581,CA-2017-163818,1.50708E+12,1507420800000.00,Standard Class,PS-18970,FUR-FU-10000076,19.98,1,0,8.5914
5582,CA-2016-161158,1.46275E+12,1463097600000.00,Standard Class,PS-18970,OFF-AR-10000462,8,5,0,3.44
5583,CA-2014-116673,1.4186E+12,1418947200000.00,Second Class,JO-15280,FUR-FU-10003829,6.16,2,0,1.9712
5584,CA-2017-105333,1.512E+12,1512345600000.00,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.6712
5585,CA-2017-105333,1.512E+12,1512345600000.00,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.818
5586,CA-2017-105333,1.512E+12,1512345600000.00,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.3898
5587,CA-2015-149993,1.42672E+12,1426809600000.00,First Class,GA-14725,OFF-FA-10001561,10.9,5,0,3.597
5588,CA-2014-168158,1.40573E+12,1406160000000.00,Standard Class,EM-14140,OFF-BI-10001759,6.096,2,0.2,2.2098
5589,CA-2016-115224,1.48116E+12,1481414400000.00,Second Class,DB-13615,OFF-ST-10000615,34.05,3,0,9.534
5590,CA-2016-115224,1.48116E+12,1481414400000.00,Second Class,DB-13615,OFF-ST-10003816,352.38,2,0,81.0474
5591,CA-2014-164742,1.41316E+12,1413590400000.00,Second Class,ML-17395,FUR-CH-10002880,245.98,2,0,27.0578
5592,CA-2014-164742,1.41316E+12,1413590400000.00,Second Class,ML-17395,OFF-BI-10004738,18.94,1,0,9.47
